Player,Betting Odds,Winning Probability,Normalized Winning Probability
Nuno Borges,50000.0,0.19960079840319359,0.0012757089549510167
Oleksii Krutykh,50000.0,0.19960079840319359,0.0012757089549510167
Pavel Kotov,50000.0,0.19960079840319359,0.0012757089549510167
Pedro Cachin,50000.0,0.19960079840319359,0.0012757089549510167
Pedro Martinez,50000.0,0.19960079840319359,0.0012757089549510167
Roberto Carballes Baena,50000.0,0.19960079840319359,0.0012757089549510167
Thiago Monteiro,50000.0,0.19960079840319359,0.0012757089549510167
Tomas Machac,50000.0,0.19960079840319359,0.0012757089549510167
Vasek Pospisil,50000.0,0.19960079840319359,0.0012757089549510167
Yannick Hanfmann,50000.0,0.19960079840319359,0.0012757089549510167
Yu Hsiou Hsu,50000.0,0.19960079840319359,0.0012757089549510167
Zhizhen Zhang,50000.0,0.19960079840319359,0.0012757089549510167
Carlos Alcaraz,,,
Gael Monfils,,,
Marin Cilic,,,
Reilly Opelka,,,
Roger Federer,,,
